2025-04-29 01:31:19,309 - __main__ - INFO - Initializing AlphaZero trainer
2025-04-29 01:31:19,310 - __main__ - INFO - Debug mode: True
2025-04-29 01:31:19,321 - __main__ - INFO - ==================================================
2025-04-29 01:31:19,322 - __main__ - INFO - DETAILED ENVIRONMENT DIMENSIONS ANALYSIS
2025-04-29 01:31:19,322 - __main__ - INFO - ==================================================
2025-04-29 01:31:19,322 - __main__ - INFO - Card feature dimension: 8
2025-04-29 01:31:19,322 - __main__ - INFO - Primary cards shape: (90, 8)
2025-04-29 01:31:19,323 - __main__ - INFO - 
--- State Dimension Breakdown ---
2025-04-29 01:31:19,323 - __main__ - INFO - 1. Card state: 4 levels × 3 cards × 8 features = 96
2025-04-29 01:31:19,324 - __main__ - INFO - 2. Gems: 6 types = 6
2025-04-29 01:31:19,324 - __main__ - INFO - 3. Player state: 6 (gems) + 5 (other) + 8 × 3 cards = 35
2025-04-29 01:31:19,324 - __main__ - INFO - 4. Noble tiles: 5 nobles × 5 features = 25
2025-04-29 01:31:19,325 - __main__ - INFO - 
Total state dimension: 96 + 6 + 35 + 25 = 162
2025-04-29 01:31:19,325 - __main__ - INFO - Action dimension: 88
2025-04-29 01:31:19,326 - __main__ - INFO - 
--- State Dimension Formula ---
2025-04-29 01:31:19,326 - __main__ - INFO - state_dim = (4 × 3 × 8) + 6 + (6 + 5 + 8 × 3) + (5 × 5)
2025-04-29 01:31:19,326 - __main__ - INFO - state_dim = 96 + 6 + 11 + 24 + 25
2025-04-29 01:31:19,326 - __main__ - INFO - state_dim = 120 + 42 = 162
2025-04-29 01:31:19,542 - __main__ - INFO - Using device: cuda
2025-04-29 01:31:20,556 - __main__ - INFO - Environment initialized with state_dim=162, action_dim=88
2025-04-29 01:31:20,557 - __main__ - INFO - Training parameters: lr=0.001, weight_decay=0.0001, batch_size=2048, replay_size=10000, num_simulations=100
2025-04-29 01:31:20,557 - __main__ - INFO - ==================================================
2025-04-29 01:31:20,623 - __main__ - INFO - Loading model from models/alphazero_final.pth
2025-04-29 01:31:20,626 - __main__ - INFO - Loaded model from iteration 6
2025-04-29 01:31:20,628 - __main__ - INFO - Starting AlphaZero training from iteration 7 for 1 iterations
2025-04-29 01:47:16,331 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,338 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,345 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,353 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,360 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,366 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,373 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,379 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,386 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,393 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,402 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,409 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,415 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,421 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,428 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,435 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,441 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,447 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,452 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,458 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,465 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,471 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,478 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,484 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,490 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,491 - __main__ - DEBUG - Game 2, Step 580: Player 2 chose action 2
2025-04-29 01:47:16,817 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,822 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,826 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,832 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,838 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,843 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,848 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,854 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,859 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,865 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,871 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,876 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,882 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,887 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,892 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,897 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,902 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,909 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,914 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,920 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,926 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,932 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,937 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,942 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,946 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,951 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,956 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,962 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,967 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,972 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,977 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,982 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,986 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,992 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:16,998 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,004 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,010 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,015 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,020 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,025 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,030 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,035 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,041 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,045 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,050 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,055 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,060 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,066 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,068 - __main__ - DEBUG - Game 2, Step 581: Player 3 chose action 34
2025-04-29 01:47:17,244 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,248 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,251 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,256 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,260 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,265 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,270 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,275 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,279 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,282 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,285 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,290 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,294 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,297 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,302 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,307 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,312 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,316 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,320 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,325 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,330 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,334 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,338 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,342 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,346 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,350 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,354 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,359 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,363 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,368 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,372 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,377 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,381 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,385 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,390 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,394 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,399 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,403 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,407 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,411 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,414 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,419 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,423 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,428 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,433 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,438 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,442 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,446 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,451 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,455 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,459 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,463 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,469 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,473 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,477 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,481 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,485 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,489 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,495 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,499 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,504 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,508 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,513 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,517 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,521 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,525 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,530 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,531 - __main__ - DEBUG - Game 2, Step 582: Player 0 chose action 80
2025-04-29 01:47:17,640 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,644 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,647 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,649 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,652 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,655 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,658 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,661 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,665 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,669 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,671 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,675 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,679 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,682 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,684 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,687 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,690 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,693 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,696 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,700 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,702 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,706 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,709 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,713 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,716 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,719 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,723 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,727 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,731 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,735 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,739 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,743 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,746 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,750 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,754 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,757 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,760 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,763 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
2025-04-29 01:47:17,767 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 9, max opponent score: 15, final reward: 1.7999999999999998
